128 0 0 0.0 0.0 21.07 0.3360713 0.0057337 -0.8999828 2.9204852 0.1084277 1.2413271 0.0 0.6542843 0.0742565 49.698747 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 21.38 0.0808581 0.0254867 -0.082108 0.5940974 0.0967906 1.208315 0.0 0.539185 0.110746 79.7411857 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 21.05 0.0461588 0.0297163 0.1148057 0.4441732 0.0555904 1.146996 0.0 0.5967508 0.1308607 90.4834705 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 21.35 0.0257797 0.0161211 0.4206714 0.3331907 0.0367596 1.1084412 0.0 0.673914 0.1379759 92.9327512 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 22.33 0.0167066 0.0114943 0.5981795 0.2244737 0.0269735 1.0851984 0.0 0.7474275 0.1587894 93.6434686 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 29.46 0.0129934 0.0081347 0.6945098 0.1884879 0.0206352 1.0643896 0.0 0.8334674 0.1625157 94.3753482 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 29.38 0.010127 0.0065198 0.7272961 0.12157 0.0171519 1.0467106 0.0 0.9049258 0.1641164 95.202001 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 28.94 0.0085691 0.0061771 0.7709231 0.092197 0.0150444 1.042132 0.0 0.9608442 0.1720444 95.2076129 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 28.96 0.0073831 0.0053191 0.7511537 0.0681976 0.0140669 1.0353707 0.0 0.963362 0.1876391 95.1254936 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 27.84 0.0069779 0.0044107 0.7569844 0.0476379 0.0128593 1.0300284 0.0 0.9934531 0.1712514 95.6906766 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 27.43 0.0068663 0.0047879 0.7403929 0.0425821 0.0124146 1.0278485 0.0 1.0204168 0.1731485 95.3264393 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 27.85 0.005908 0.0041082 0.7824895 0.0317979 0.0114446 1.0262976 0.0 1.0656937 0.1752149 95.7548996 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 27.82 0.0059555 0.0037465 0.697729 0.0208109 0.0110345 1.0145176 0.0 1.0822836 0.1815364 95.6335419 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 3 3 0.0 0.0 28.83 0.0055183 0.0036044 0.7524385 0.0188979 0.0109411 1.0032502 0.0 1.1564528 0.1744395 95.7704227 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 4 4 0.0 0.0 28.95 0.0055396 0.003075 0.6923051 0.0147988 0.01046 1.0180144 0.0 1.2026081 0.1767622 95.9857512 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 4 4 0.0 0.0 29.06 0.0054773 0.0039739 0.7009574 0.0109491 0.01058 1.011137 0.0 1.2413352 0.1820824 95.9621623 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 4 4 0.0 0.0 29.17 0.0053375 0.003992 0.6894059 0.0108136 0.0104812 1.0126279 0.0 1.2714131 0.1883406 95.6237862 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 4 4 0.0 0.0 29.54 0.0050685 0.0036591 0.6972973 0.0083085 0.0098214 1.0092015 0.0 1.2788663 0.1952166 95.7882785 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 5 5 0.0 0.0 29.27 0.0049539 0.0037154 0.6545921 0.0077137 0.0099015 1.0028697 0.0 1.3323047 0.1950664 95.7979785 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 5 5 0.0 0.0 29.52 0.0047422 0.0034298 0.656291 0.007532 0.0093877 1.0140144 0.0 1.350585 0.1935847 95.7178015 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 5 5 0.0 0.0 30.61 0.0050876 0.0045504 0.472834 0.0066928 0.0096812 1.0109278 0.0 1.3280222 0.2053336 95.9910063 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 5 5 0.0 0.0 30.97 0.0044869 0.0032276 0.6229127 0.0062922 0.0091661 1.012797 0.0 1.3369597 0.1994335 95.8638787 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 5 5 0.0 0.0 30.98 0.0051303 0.00436 0.414492 0.0053687 0.0098345 1.0109379 0.0 1.4109127 0.197182 95.6537851 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 5 5 0.0 0.0 31.0 0.0051715 0.0045856 0.4267667 0.0057474 0.0095997 0.9987625 0.0 1.4275647 0.2052011 95.7251149 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 30.63 0.0051015 0.0048062 0.3154311 0.0053426 0.0098709 1.0001688 0.0 1.4579957 0.2122883 95.906534 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 30.0 0.0052269 0.0051681 0.2562831 0.005705 0.0099257 0.9886301 0.0 1.4583753 0.2131724 96.0195921 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 31.81 0.0047638 0.0061415 0.2614506 0.0065402 0.0098456 0.9945702 0.0 1.399248 0.219617 95.7658816 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 5 5 0.0 0.0 30.41 0.0048665 0.0056748 0.1512899 0.005167 0.0097976 0.9990147 0.0 1.4668472 0.2275914 95.039332 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 5 5 0.0 0.0 30.51 0.0052564 0.0069535 0.020323 0.0067211 0.0096357 0.9756957 0.0 1.5247686 0.2170272 95.6681349 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 5 5 0.0 0.0 28.98 0.0047359 0.0050135 0.0947933 0.0060522 0.0100047 0.9821695 0.0 1.5766684 0.2228639 95.0538922 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 5 5 0.0 0.0 29.8 0.0061386 0.0086684 -0.1664364 0.0090686 0.0106041 0.9690893 0.0 1.6157866 0.2217043 95.3362041 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 5 5 0.0 0.0 27.83 0.0056971 0.007055 -0.0857557 0.0080361 0.0112563 0.9689663 0.0 1.6024249 0.2228552 95.2010321 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 5 5 0.0 0.0 28.01 0.0056417 0.0058268 -0.1114769 0.0070847 0.0105159 0.9637049 0.0 1.6868487 0.2255201 95.6674551 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 5 5 0.0 0.0 26.98 0.0060741 0.0052879 -0.1491833 0.0073643 0.0115365 0.9473757 0.0 1.8467143 0.2145445 95.3188486 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 5 5 0.0 0.0 27.86 0.0061183 0.0047137 -0.0989198 0.0064166 0.0115011 0.9374966 0.0 1.9216005 0.2074322 95.4422127 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 5 5 0.0 0.0 28.19 0.0059071 0.0041006 -0.1107651 0.0055229 0.0113747 0.9347765 0.0 1.8146632 0.203984 95.2434346 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 5 5 0.0 0.0 28.7 0.005834 0.0037703 -0.0525203 0.0051128 0.0110198 0.9325137 0.0 1.8474102 0.2047034 94.9349664 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 5 5 0.0 0.0 29.29 0.0059578 0.0049897 -0.0574749 0.0058165 0.0119888 0.9273388 0.0 1.9195341 0.2053794 95.3280295 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 5 5 0.0 0.0 29.69 0.0057768 0.0039361 0.0036812 0.0049573 0.0111466 0.9241423 0.0 1.9167054 0.2100901 95.2342641 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 5 5 0.0 0.0 29.52 0.0059647 0.0041289 0.0060311 0.0047122 0.0117209 0.929823 0.0 1.9639697 0.2135126 94.7414889 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 5 5 0.0 0.0 29.73 0.0062146 0.0043545 -0.0528824 0.0051717 0.0116355 0.928154 0.0 1.92844 0.2167337 94.9906361 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 5 5 0.0 0.0 29.76 0.0059325 0.0034769 -0.0035398 0.0045503 0.0115456 0.9284496 0.0 2.0149907 0.21924 95.1095493 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 5 5 0.0 0.0 30.08 0.0059162 0.0035979 -0.0364121 0.004177 0.0113316 0.9197348 0.0 2.0243455 0.209879 95.2457063 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 5 5 0.0 0.0 29.98 0.005946 0.0042565 -0.0372155 0.0048726 0.0114365 0.9280738 0.0 2.0741101 0.2280634 94.8634033 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
