0 0.0 0.0 0.0 0.39 0.0202308 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
269312 236.4375 0.0 0.0 9.29 0.0172813 0.0103037 0.0 0.0 -0.0057847 0.0091468 0.6882134 0.9403359 0.6926106 0.0282311 0.5064661 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00326} 
269440 236.46875 0.0 0.0 7.99 0.0169467 0.0104378 0.0 0.0 -0.0046397 0.0095868 0.6913241 0.9374694 0.6925699 0.0284185 0.5049934 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00333} 
269568 236.55469 0.0 0.0 7.31 0.0178707 0.0129315 0.0 0.0 -0.0042757 0.0104227 0.6900247 0.9269326 0.6916545 0.0290039 0.5164846 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00324} 
269696 236.63281 0.0 0.0 8.99 0.0177747 0.0106709 0.0 0.0 -0.0038682 0.01059 0.6848698 0.9297733 0.6904016 0.0292023 0.5296806 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00329} 
269824 236.69531 0.0 0.0 7.62 0.0182334 0.0135548 0.0 0.0 -0.0060513 0.0114527 0.6939475 0.9320772 0.6910827 0.029335 0.5235531 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00317} 
269952 236.75 0.0 0.0 7.25 0.0184064 0.0122399 0.0 0.0 -0.0044169 0.0125342 0.6918161 0.9266479 0.6912884 0.0306411 0.5211561 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0031} 
270080 236.83594 0.0 0.0 8.13 0.0172845 0.0090769 0.0 0.0 -0.0061572 0.0119676 0.6878253 0.9321481 0.6909436 0.0290196 0.5233125 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0031} 
270208 236.875 0.0 0.0 8.99 0.0177106 0.0094254 0.0 0.0 -0.0058565 0.0103007 0.6879242 0.9332361 0.6905691 0.0290761 0.5275026 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00312} 
270336 236.96875 0.0 0.0 8.47 0.0173781 0.0102185 0.0 0.0 -0.0064064 0.0113359 0.6884115 0.9363996 0.6914927 0.0295366 0.5178179 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00314} 
270464 237.05469 0.0 0.0 8.08 0.0194249 0.0139957 0.0 0.0 -0.0037838 0.0133845 0.6908242 0.9502576 0.6916928 0.0311094 0.518088 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00307} 
270592 237.10938 0.0 0.0 9.16 0.0190795 0.0114762 0.0 0.0 -0.004844 0.012599 0.6894128 0.9454049 0.6924007 0.0313995 0.5084574 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00304} 
270720 237.20312 0.0 0.0 7.74 0.0176282 0.0098928 0.0 0.0 -0.0062693 0.0117553 0.6890729 0.9500172 0.6920793 0.0303913 0.5130921 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00295} 
270848 237.30469 0.0 0.0 6.58 0.0172556 0.0096054 0.0 0.0 -0.0052582 0.0127951 0.6898342 0.9459369 0.6922858 0.0296332 0.5109367 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00297} 
270976 237.39844 0.0 0.0 8.41 0.0171899 0.0104613 0.0 0.0 -0.0043766 0.012081 0.6868127 0.9448573 0.6920599 0.0293664 0.5147441 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00302} 
271104 237.48438 0.0 0.0 7.96 0.0169259 0.0096305 0.0 0.0 -0.0058232 0.0109463 0.6863368 0.9415073 0.6919638 0.0288173 0.5184567 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00302} 
271232 237.52344 0.0 0.0 8.07 0.0167064 0.009214 0.0 0.0 -0.0066813 0.0089877 0.6849473 0.9420277 0.69284 0.0280939 0.5045767 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.003} 
271360 237.60938 0.0 0.0 7.64 0.0169563 0.0126017 0.0 0.0 -0.004103 0.0112618 0.6895804 0.9315015 0.6920949 0.0287534 0.5149688 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00307} 
271488 237.67188 0.0 0.0 7.94 0.0167443 0.009086 0.0 0.0 -0.0057111 0.0096108 0.6883558 0.9452432 0.6911119 0.0276474 0.524647 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0031} 
271616 237.74219 0.0 0.0 8.36 0.0153166 0.0086704 0.0 0.0 -0.0055185 0.0093247 0.6885928 0.9501166 0.6924194 0.0268983 0.5090453 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00311} 
271744 237.84375 0.0 0.0 10.0 0.015476 0.0083726 0.0 0.0 -0.00632 0.0095339 0.6912356 0.9505617 0.69198 0.0268408 0.5177845 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.003} 
271872 237.89062 0.0 0.0 7.21 0.0150571 0.0071251 0.0 0.0 -0.0064258 0.0076563 0.6899683 0.9520611 0.6919409 0.0260226 0.5161299 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00302} 
272000 238.0 0.0 0.0 8.94 0.0160199 0.0092303 0.0 0.0 -0.0054794 0.009954 0.6885016 0.9498023 0.6933563 0.0271172 0.4985914 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00296} 
272128 238.09375 0.0 0.0 10.16 0.0164679 0.0084115 0.0 0.0 -0.0064508 0.0106654 0.689087 0.9526799 0.6930702 0.0270841 0.50097 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00294} 
272256 238.14844 0.0 0.0 8.06 0.0154329 0.0080478 0.0 0.0 -0.0068212 0.0080555 0.688951 0.9534856 0.6929247 0.0278493 0.5006054 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00288} 
272384 238.21875 0.0 0.0 7.57 0.0160201 0.0088813 0.0 0.0 -0.0077342 0.0084411 0.6870885 0.9557913 0.6923217 0.0277002 0.5060658 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00293} 
272512 238.30469 0.0 0.0 6.57 0.0152302 0.007749 0.0 0.0 -0.0066551 0.0091984 0.6863887 0.9605012 0.693343 0.0274196 0.4948656 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00292} 
272640 238.42969 0.0 0.0 6.6 0.0159283 0.0080565 0.0 0.0 -0.0062745 0.0095787 0.6900118 0.9667366 0.693132 0.0275606 0.500523 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00288} 
272768 238.57031 0.0 0.0 7.8 0.016027 0.0097348 0.0 0.0 -0.0052194 0.009563 0.691865 0.9721449 0.6928468 0.0268748 0.5031721 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0029} 
272896 238.66406 0.0 0.0 7.43 0.016381 0.0108817 0.0 0.0 -0.0040722 0.0096977 0.6906957 0.9607318 0.6923479 0.027846 0.5091509 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00295} 
273024 238.75781 0.0 0.0 7.41 0.0160972 0.0099918 0.0 0.0 -0.0061849 0.0097125 0.6884428 0.9625235 0.6927243 0.0289233 0.5079716 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00301} 
273152 238.83594 0.0 0.0 7.88 0.0159645 0.0090024 0.0 0.0 -0.0064856 0.00865 0.6881718 0.9613286 0.6928531 0.0274103 0.5033085 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00299} 
273280 238.88281 0.0 0.0 7.72 0.0157774 0.0086022 0.0 0.0 -0.0068596 0.0084949 0.6878236 0.9482014 0.6934971 0.0275149 0.497765 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00299} 
273408 238.97656 0.0 0.0 7.98 0.0154119 0.0083946 0.0 0.0 -0.0060795 0.0084778 0.6864275 0.9680692 0.6931581 0.0269949 0.5038141 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0031} 
273536 239.04688 0.0 0.0 8.16 0.0151692 0.0080077 0.0 0.0 -0.0063879 0.0073977 0.6883493 0.9704381 0.692867 0.0266734 0.5051149 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00302} 
273664 239.07031 0.0 0.0 9.17 0.0158718 0.0083527 0.0 0.0 -0.0060457 0.0066187 0.6903445 0.9762462 0.6929297 0.0273431 0.5045719 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00301} 
273792 239.125 0.0 0.0 8.12 0.0151276 0.0082894 0.0 0.0 -0.0063808 0.0067065 0.6914844 0.9675585 0.6919855 0.0271196 0.5187042 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.003} 
273920 239.19531 0.0 0.0 6.97 0.01549 0.0076299 0.0 0.0 -0.0050357 0.0068137 0.6899713 0.9746833 0.6926462 0.0265201 0.5039683 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00303} 
274048 239.25 0.0 0.0 8.54 0.015214 0.0076087 0.0 0.0 -0.0071293 0.0071739 0.6900876 0.9685563 0.6935696 0.0263287 0.4950134 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00312} 
274176 239.33594 0.0 0.0 7.7 0.014889 0.0071935 0.0 0.0 -0.0067613 0.0078087 0.686749 0.9656905 0.6924046 0.0259517 0.5080123 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00308} 
274304 239.39062 0.0 0.0 8.14 0.0153839 0.0076373 0.0 0.0 -0.0063646 0.0076103 0.6861551 0.9620271 0.6931049 0.0260707 0.4966663 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0031} 
274432 239.49219 0.0 0.0 7.89 0.0159335 0.0087153 0.0 0.0 -0.0068159 0.0084741 0.6846699 0.9548411 0.692693 0.0269998 0.5017191 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00311} 
274560 239.57031 0.0 0.0 7.28 0.014821 0.0073182 0.0 0.0 -0.0059057 0.007505 0.6861184 0.9532237 0.6924375 0.0260181 0.5081139 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00312} 
274688 239.65625 0.0 0.0 7.9 0.0149997 0.0070789 0.0 0.0 -0.0060347 0.0070638 0.686343 0.9547341 0.6932519 0.0261153 0.4993998 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00302} 
274816 239.71094 0.0 0.0 7.5 0.0150236 0.0075429 0.0 0.0 -0.0066475 0.0069635 0.686427 0.9551476 0.6936842 0.0259273 0.4967549 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00309} 
274944 239.76562 0.0 0.0 6.5 0.0153263 0.0081787 0.0 0.0 -0.0059501 0.0066681 0.6864309 0.9495338 0.6935171 0.0264725 0.5025926 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00309} 
275072 239.84375 0.0 0.0 6.73 0.0152227 0.0083044 0.0 0.0 -0.0074555 0.0077983 0.6862209 0.9438619 0.6935788 0.0255599 0.4978518 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00302} 
275200 239.90625 0.0 0.0 6.98 0.015196 0.0089147 0.0 0.0 -0.0058959 0.0071373 0.6869832 0.9517514 0.6935104 0.0264818 0.4988178 {} {'explored_rooms_count': 241, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00309} 
275328 239.98438 0.0 0.0 7.75 0.0155098 0.0081258 0.0 0.0 -0.0068699 0.0076301 0.686482 0.9484237 0.6932126 0.0268087 0.4985891 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00307} 
275456 240.02344 0.0 0.0 8.84 0.0160226 0.0092629 0.0 0.0 -0.0053182 0.0063787 0.6855844 0.9395232 0.6929593 0.0264485 0.5083691 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00307} 
275584 240.0625 0.0 0.0 9.63 0.0156365 0.0085718 0.0 0.0 -0.0066861 0.0061328 0.6915129 0.9430283 0.6935986 0.0270336 0.4965994 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00302} 
275712 240.10938 0.0 0.0 7.7 0.0154486 0.0073945 0.0 0.0 -0.0064376 0.0067213 0.6890532 0.9534107 0.6930099 0.0269171 0.5029903 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00292} 
275840 240.14844 0.0 0.0 8.55 0.0152903 0.0070363 0.0 0.0 -0.0065053 0.0060234 0.6870905 0.9582578 0.6925145 0.0265899 0.5089635 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00291} 
275968 240.21094 0.0 0.0 8.05 0.0156267 0.0074985 0.0 0.0 -0.005161 0.0071654 0.6895557 0.9688389 0.6919904 0.0272987 0.5134582 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00287} 
276096 240.25 0.0 0.0 8.23 0.0153656 0.0077623 0.0 0.0 -0.0051447 0.0062702 0.6898273 0.9679521 0.6925751 0.0272594 0.5077566 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00287} 
276224 240.32812 0.0 0.0 7.54 0.0156231 0.0072974 0.0 0.0 -0.0052525 0.0066906 0.6903157 0.9606702 0.6934376 0.027229 0.4968809 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00287} 
276352 240.39062 0.0 0.0 6.57 0.0159177 0.0077761 0.0 0.0 -0.0049358 0.0069361 0.6943191 0.9663775 0.6924108 0.0274729 0.5103625 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00282} 
276480 240.41406 0.0 0.0 7.71 0.016361 0.00843 0.0 0.0 -0.0051561 0.0065152 0.696384 0.9729636 0.6927803 0.0280573 0.506133 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0028} 
276608 240.46094 0.0 0.0 8.36 0.0159818 0.0084572 0.0 0.0 -0.0058135 0.0072724 0.6973261 0.9805256 0.6933035 0.0282585 0.499723 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00282} 
276736 240.5 0.0 0.0 7.69 0.0163379 0.0077858 0.0 0.0 -0.0059754 0.0078097 0.6970927 0.9780461 0.6938956 0.0281761 0.4880971 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00281} 
276864 240.5625 0.0 0.0 7.46 0.016507 0.007291 0.0 0.0 -0.0064817 0.0082424 0.6981512 0.9775555 0.6944669 0.0283366 0.4836832 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00286} 
276992 240.625 0.0 0.0 7.21 0.0154242 0.0071519 0.0 0.0 -0.0051853 0.007822 0.6988307 0.9896465 0.6934753 0.027372 0.4936748 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00285} 
277120 240.65625 0.0 0.0 8.76 0.0159734 0.0077356 0.0 0.0 -0.0063297 0.0070866 0.6969698 0.9864958 0.6936079 0.0280332 0.4913736 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00281} 
277248 240.70312 0.0 0.0 8.35 0.0163929 0.0075021 0.0 0.0 -0.004186 0.007293 0.6950722 0.9861384 0.6936831 0.0276828 0.4901856 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00287} 
277376 240.76562 0.0 0.0 8.69 0.0158707 0.0077571 0.0 0.0 -0.0064407 0.0076327 0.6975859 0.9786741 0.6927183 0.0280863 0.5022507 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00281} 
277504 240.8125 0.0 0.0 7.19 0.0159532 0.0078972 0.0 0.0 -0.0065267 0.0078278 0.6909233 0.9725283 0.6938988 0.0270948 0.4847815 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00283} 
277632 240.85156 0.0 0.0 6.37 0.0158414 0.0085581 0.0 0.0 -0.0054759 0.0077641 0.6931731 0.9708498 0.6937883 0.0276884 0.4909907 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00288} 
277760 240.90625 0.0 0.0 7.15 0.0163293 0.007946 0.0 0.0 -0.0058208 0.0085489 0.6902192 0.9605048 0.6933557 0.0279631 0.4966339 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00293} 
277888 240.92188 0.0 0.0 6.58 0.0160339 0.0071801 0.0 0.0 -0.0060909 0.0067377 0.6889085 0.9667293 0.6938424 0.0276689 0.4884007 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0029} 
278016 241.00781 0.0 0.0 8.44 0.0164049 0.0090383 0.0 0.0 -0.0062565 0.0099229 0.6852274 0.962805 0.6931864 0.0281305 0.5011005 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00285} 
278144 241.07812 0.0 0.0 7.09 0.0156122 0.0074998 0.0 0.0 -0.0063136 0.009058 0.6855166 0.9555593 0.6934171 0.0273003 0.4987959 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00292} 
278272 241.13281 0.0 0.0 7.56 0.0158374 0.0091497 0.0 0.0 -0.0068074 0.0081868 0.6881346 0.9544797 0.693313 0.0265441 0.4978118 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00301} 
278400 241.21875 0.0 0.0 9.3 0.0153219 0.0074117 0.0 0.0 -0.005142 0.0092392 0.685515 0.9508157 0.6930209 0.0272537 0.5027832 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00308} 
278528 241.28906 0.0 0.0 7.46 0.014904 0.0076376 0.0 0.0 -0.0056698 0.0077918 0.6884916 0.9628568 0.6923772 0.0263861 0.5107044 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00315} 
278656 241.35156 0.0 0.0 7.46 0.0153324 0.0083462 0.0 0.0 -0.0047482 0.0082505 0.6897368 0.9676788 0.6915412 0.0264852 0.5195542 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00316} 
278784 241.39062 0.0 0.0 8.01 0.0165205 0.0106751 0.0 0.0 -0.0060076 0.0081873 0.6853855 0.963512 0.6917678 0.0278862 0.5181213 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00319} 
278912 241.44531 0.0 0.0 8.16 0.0169404 0.0110082 0.0 0.0 -0.0058318 0.0093884 0.6880357 0.9637682 0.6922274 0.0289541 0.5121923 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00308} 
279040 241.50781 0.0 0.0 8.95 0.0170997 0.0123173 0.0 0.0 -0.0040646 0.0107223 0.6903613 0.9633285 0.6933078 0.028738 0.497927 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0032} 
279168 241.57812 0.0 0.0 7.59 0.0160466 0.0091186 0.0 0.0 -0.0040143 0.0099262 0.6873822 0.9803568 0.6923949 0.0275411 0.5123117 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00328} 
279296 241.69531 0.0 0.0 7.28 0.0165581 0.0096631 0.0 0.0 -0.0048058 0.0107974 0.6877342 0.9732387 0.6926409 0.0274192 0.5096768 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0033} 
279424 241.77344 0.0 0.0 8.56 0.0154811 0.0097149 0.0 0.0 -0.0041737 0.0096965 0.6888784 0.974718 0.6924848 0.0272143 0.5090913 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00333} 
279552 241.83594 0.0 0.0 7.6 0.0160053 0.0089959 0.0 0.0 -0.0049356 0.0088885 0.6866215 0.9701837 0.6921894 0.0269895 0.5115497 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00326} 
279680 241.94531 0.0 0.0 7.36 0.0160723 0.0093325 0.0 0.0 -0.0052851 0.0111983 0.688647 0.9589185 0.6934149 0.0275459 0.4986986 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00335} 
279808 241.97656 0.0 0.0 7.93 0.0158715 0.0089039 0.0 0.0 -0.0053037 0.0076986 0.6848618 0.9581266 0.6935435 0.027193 0.4963717 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00338} 
279936 242.03906 0.0 0.0 7.91 0.0167068 0.0117906 0.0 0.0 -0.0070029 0.0099637 0.6866496 0.9596674 0.6936827 0.0279435 0.4955183 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00326} 
280064 242.10938 0.0 0.0 8.01 0.0160673 0.0100784 0.0 0.0 -0.0051033 0.0088313 0.6867295 0.9602441 0.6931815 0.0274089 0.4998075 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00335} 
280192 242.16406 0.0 0.0 9.64 0.0160762 0.0094897 0.0 0.0 -0.0066009 0.0084873 0.6908067 0.9657858 0.6940098 0.0267498 0.4916064 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00332} 
280320 242.27344 0.0 0.0 8.69 0.0158137 0.0104704 0.0 0.0 -0.0060431 0.0108508 0.6898337 0.9816477 0.6934407 0.0272256 0.5011477 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00339} 
280448 242.32031 0.0 0.0 9.27 0.0158244 0.0086685 0.0 0.0 -0.0053659 0.008736 0.6871262 0.9587467 0.6937508 0.0277651 0.4936165 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00338} 
280576 242.42969 0.0 0.0 8.5 0.0153732 0.00828 0.0 0.0 -0.0064136 0.0098062 0.6873357 0.9615873 0.6934633 0.0266542 0.4977503 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00337} 
280704 242.48438 0.0 0.0 7.94 0.0153235 0.0088275 0.0 0.0 -0.005397 0.0073059 0.6859204 0.9684697 0.6922312 0.0258834 0.5121203 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0033} 
280832 242.55469 0.0 0.0 8.07 0.0147488 0.0086275 0.0 0.0 -0.0047859 0.0085531 0.6868896 0.9638311 0.6925237 0.0261295 0.5086736 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00336} 
280960 242.64062 0.0 0.0 7.43 0.0148278 0.0078278 0.0 0.0 -0.0065153 0.0082931 0.6910543 0.9714893 0.6930468 0.0258108 0.5045329 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00336} 
281088 242.78125 0.0 0.0 7.72 0.0140004 0.008159 0.0 0.0 -0.00624 0.0089746 0.6892044 0.9831887 0.6932974 0.0244764 0.4997631 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00332} 
281216 242.89844 0.0 0.0 8.82 0.013324 0.0067126 0.0 0.0 -0.0056497 0.0081972 0.6907041 0.9781779 0.6933853 0.023784 0.4957524 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00327} 
281344 242.97656 0.0 0.0 8.13 0.0136714 0.006557 0.0 0.0 -0.0049031 0.0067359 0.6873127 0.9684518 0.6924996 0.0233048 0.5092735 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00326} 
281472 243.11719 0.0 0.0 8.49 0.0135441 0.0070363 0.0 0.0 -0.0056901 0.0075486 0.6862305 0.9791573 0.693428 0.0234361 0.4998136 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0031} 
281600 243.23438 0.0 0.0 8.79 0.013179 0.0063184 0.0 0.0 -0.0052424 0.0066075 0.6882023 0.9871986 0.6930604 0.0233541 0.5003691 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00304} 
281728 243.35938 0.0 0.0 6.85 0.0126425 0.0059259 0.0 0.0 -0.0056508 0.0068799 0.6855121 0.9844345 0.6935197 0.0229672 0.4966133 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00297} 
281856 243.42188 0.0 0.0 7.02 0.0134639 0.0073809 0.0 0.0 -0.0068083 0.0057246 0.6841715 0.9831596 0.6935067 0.0234628 0.4989664 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00295} 
281984 243.5 0.0 0.0 7.28 0.0140572 0.0074695 0.0 0.0 -0.0067398 0.0060587 0.6883447 0.9677665 0.6935611 0.0239029 0.4964256 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00289} 
282112 243.67188 0.0 0.0 7.49 0.0136623 0.0076045 0.0 0.0 -0.006129 0.0084182 0.6927741 0.9682219 0.692328 0.0235914 0.5110109 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00297} 
282240 243.77344 0.0 0.0 8.03 0.0131917 0.0066662 0.0 0.0 -0.00558 0.0062289 0.6862207 0.9762691 0.6931252 0.0226463 0.5017084 {} {'explored_rooms_count': 242, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00298} 
