128 0 0 0.0 0.0 42.84 0.3732112 0.0074276 -0.8975258 3.6158084 0.1083318 1.237445 0.0 0.6009963 0.073223 50.7070009 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 1 1 0.0 0.0 42.68 0.0820558 0.0282867 -0.058054 0.6590399 0.1023849 1.2157486 0.0 0.5326837 0.1239511 79.1413258 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 1 1 0.0 0.0 43.67 0.0506275 0.0350195 0.1470449 0.6272564 0.0627426 1.1526179 0.0 0.5559596 0.1493349 88.605826 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 43.8 0.0278831 0.0195842 0.4542402 0.4667534 0.0414782 1.1155794 0.0 0.5876053 0.1577925 92.3428036 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 47.11 0.0192839 0.0144115 0.6141193 0.3404593 0.0307272 1.0886038 0.0 0.6277805 0.1729678 93.6883957 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 60.19 0.0161883 0.0117678 0.7073503 0.2566263 0.0244797 1.0614575 0.0 0.69797 0.1656896 95.1523384 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 59.64 0.0121452 0.0084016 0.7393068 0.1787523 0.0191575 1.0381383 0.0 0.7626432 0.173843 95.4766218 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 62.24 0.0090382 0.0057683 0.7885434 0.139839 0.0159596 1.040288 0.0 0.7902683 0.178265 94.97735 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 63.94 0.0083813 0.0051558 0.7282991 0.1065224 0.0148012 1.0256478 0.0 0.818945 0.170636 95.7497231 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 62.41 0.0070245 0.0039437 0.762014 0.0756117 0.0135996 1.0273345 0.0 0.829013 0.1829285 96.3044511 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 62.02 0.0069249 0.0036072 0.781778 0.056509 0.0127356 1.0181947 0.0 0.8749757 0.1821202 96.0899453 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 64.22 0.0061121 0.0034014 0.7654564 0.0439804 0.0120654 1.011164 0.0 0.9101412 0.1806209 95.8155358 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 64.12 0.0058477 0.0033471 0.7473874 0.031837 0.0110821 1.0156551 0.0 0.9536061 0.190756 96.2602704 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 3 3 0.0 0.0 63.85 0.0057301 0.0035287 0.7598466 0.0263681 0.0108776 1.0125717 0.0 0.9370424 0.1847505 95.7733817 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 3 3 0.0 0.0 62.63 0.0053086 0.0033036 0.7424178 0.0201861 0.0103321 1.0126675 0.0 0.9610952 0.2018401 95.7751272 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 3 3 0.0 0.0 63.53 0.005589 0.0034819 0.7108529 0.0155473 0.0103517 1.0004537 0.0 1.0145889 0.1910068 95.9099038 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 3 3 0.0 0.0 61.72 0.0055754 0.0036531 0.6707672 0.0127507 0.0102668 0.992392 0.0 1.0802851 0.1979323 95.8676653 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 3 3 0.0 0.0 61.8 0.0051045 0.002972 0.7010409 0.0111807 0.0096146 1.0041193 0.0 1.0639315 0.1909337 96.0693867 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 3 3 0.0 0.0 62.85 0.0045619 0.002763 0.7082201 0.0082997 0.009638 1.0071781 0.0 1.0799697 0.2042846 96.0645558 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 3 3 0.0 0.0 60.96 0.0047664 0.0030598 0.619549 0.0067566 0.0095632 0.9913195 0.0 1.125226 0.2033095 96.5063535 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 4 4 0.0 0.0 62.15 0.0047189 0.0030666 0.5465613 0.0059246 0.0092072 0.9809671 0.0 1.1395044 0.1892447 96.5802451 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 4 4 0.0 0.0 62.83 0.0045675 0.0029018 0.5169265 0.0047549 0.00891 0.9863465 0.0 1.1751288 0.1881344 95.9339817 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 4 4 0.0 0.0 62.94 0.0049555 0.0030419 0.3754164 0.0049238 0.0092759 0.9831778 0.0 1.1818265 0.1881793 96.0421983 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 4 4 0.0 0.0 62.05 0.0045966 0.0031528 0.520588 0.0042084 0.0089632 0.9822008 0.0 1.1586505 0.1914792 96.3808095 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 4 4 0.0 0.0 60.58 0.0045676 0.0029844 0.457939 0.0038865 0.0090498 0.9775888 0.0 1.1789958 0.1880535 95.5200794 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 4 4 0.0 0.0 63.33 0.0049601 0.0035306 0.2424253 0.0040182 0.0091352 0.9590278 0.0 1.2106356 0.1817115 96.4166525 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 65.46 0.0051579 0.0036795 0.3008347 0.0044762 0.0095539 0.952273 0.0 1.2876817 0.1867721 96.3041801 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 5 5 0.0 0.0 65.31 0.0047203 0.0031217 0.2741653 0.003798 0.0090605 0.9565052 0.0 1.2966462 0.1871294 96.2264888 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 5 5 0.0 0.0 63.83 0.0052103 0.0049199 0.0642774 0.0041489 0.0099121 0.9485277 0.0 1.3233633 0.1980017 96.6230909 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 5 5 0.0 0.0 65.3 0.0049541 0.0034493 0.0277342 0.0035626 0.0094299 0.9493615 0.0 1.3794293 0.1843407 96.4119238 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 6 6 0.0 0.0 63.05 0.0050098 0.0042499 -0.0707955 0.0037943 0.0097058 0.9452686 0.0 1.3770751 0.1859587 96.0046836 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 6 6 0.0 0.0 63.17 0.0047678 0.0033576 0.1174961 0.0035157 0.0092221 0.9300834 0.0 1.3866742 0.1826752 96.8914782 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 6 6 0.0 0.0 62.61 0.0048886 0.0031593 -0.0312792 0.0036921 0.0090029 0.93354 0.0 1.4390036 0.1700292 96.5434688 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 6 6 0.0 0.0 63.01 0.0048033 0.0029404 -0.2510578 0.0029961 0.0089993 0.9234146 0.0 1.5194321 0.1769096 96.6783439 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 6 6 0.0 0.0 62.46 0.0047564 0.0037393 -0.2461833 0.0028796 0.0088608 0.9254488 0.0 1.5153133 0.1784565 96.560182 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 6 6 0.0 0.0 62.32 0.0047293 0.0035409 -0.317707 0.0026584 0.0090638 0.9277435 0.0 1.5145559 0.177944 95.9831309 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 7 7 0.0 0.0 61.58 0.0048695 0.003375 -0.2260476 0.003175 0.0091917 0.9223151 0.0 1.5559123 0.1771832 96.3263653 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 7 7 0.0 0.0 61.34 0.0046846 0.0028967 -0.062871 0.0029728 0.0091218 0.9116003 0.0 1.6181908 0.1739731 97.3598679 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 7 7 0.0 0.0 60.34 0.004559 0.0029126 -0.113772 0.0026679 0.0089092 0.9139179 0.0 1.587996 0.1756563 96.4577075 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 7 7 0.0 0.0 59.4 0.0043175 0.0025227 0.0478389 0.0026812 0.0084935 0.9144406 0.0 1.6029617 0.1836272 96.9261887 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 7 7 0.0 0.0 59.07 0.0045314 0.0025729 -0.09692 0.0023996 0.0087669 0.9095168 0.0 1.6656406 0.1807397 96.8382162 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 7 7 0.0 0.0 61.1 0.0043844 0.0025013 0.0206233 0.0025741 0.0092384 0.9055792 0.0 1.6788436 0.1771548 96.8226767 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 8 8 0.0 0.0 60.87 0.004616 0.002462 -0.0537345 0.0024629 0.0089939 0.9058384 0.0 1.6842613 0.1793812 96.5664451 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 8 8 0.0 0.0 63.82 0.0045782 0.0023919 -0.0005535 0.0024747 0.0088097 0.9145905 0.0 1.6812929 0.1832354 96.5559483 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 8 8 0.0 0.0 64.02 0.0045207 0.0026777 0.0931963 0.002633 0.0085584 0.9212345 0.0 1.686706 0.1884538 96.5922612 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 8 8 0.0 0.0 61.11 0.0043908 0.0025454 0.0837911 0.0022961 0.0085073 0.9200394 0.0 1.7209455 0.1973316 97.413172 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 8 8 0.0 0.0 63.05 0.004825 0.0028142 -0.160136 0.0022369 0.0086876 0.8966489 0.0 1.8477492 0.1782864 97.0443365 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 9 9 0.0 0.0 62.38 0.0044648 0.0027609 -0.0406865 0.0021068 0.0083025 0.8995297 0.0 1.8602681 0.1614644 97.2161563 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 9 9 0.0 0.0 62.84 0.0043439 0.002712 0.0663445 0.0022629 0.0082545 0.8892071 0.0 1.8810044 0.1676999 97.1350998 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 9 9 0.0 0.0 63.03 0.0042743 0.0028319 0.0896916 0.0022855 0.0086592 0.8914773 0.0 1.87286 0.166119 97.3986183 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 10 10 0.0 0.0 62.8 0.0043734 0.0026571 0.0720912 0.0022145 0.0084186 0.8940544 0.0 1.9351993 0.1577738 96.4163208 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 10 10 0.0 0.0 64.82 0.0042452 0.00257 0.0535446 0.0022273 0.0084095 0.8927816 0.0 1.8796905 0.1593091 96.5907299 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 10 10 0.0 0.0 61.33 0.0043004 0.0025408 0.0381239 0.0022089 0.008262 0.8826522 0.0 1.8444914 0.1639691 96.8201253 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 10 10 0.0 0.0 64.37 0.0044924 0.002944 -0.0341218 0.0024863 0.0087524 0.8835457 0.0 1.9318854 0.1609353 97.2246303 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 10 10 0.0 0.0 63.36 0.0043215 0.0025204 -0.0168777 0.0019102 0.0080986 0.8869923 0.0 1.9353572 0.1591164 96.929528 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 11 11 0.0 0.0 64.6 0.0042912 0.0024908 0.0422168 0.0019631 0.0083064 0.8917632 0.0 1.9209926 0.1627405 96.6761141 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 11 11 0.0 0.0 62.22 0.0047071 0.003419 -0.2457512 0.0022426 0.008541 0.882641 0.0 2.0192453 0.1612319 97.2916653 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 11 11 0.0 0.0 63.93 0.0045774 0.0032774 -0.1506548 0.002148 0.0084742 0.888362 0.0 2.0616722 0.15902 97.1710893 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 11 11 0.0 0.0 62.56 0.0044826 0.0037868 -0.1251325 0.0032865 0.0088584 0.8950087 0.0 2.0339109 0.1674662 96.9870768 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 12 12 0.0 0.0 63.49 0.0043967 0.0029882 -0.0575926 0.0025546 0.0087175 0.8928013 0.0 1.9991354 0.1679045 96.5364966 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 12 12 0.0 0.0 62.39 0.0045417 0.0032635 -0.1193465 0.0022596 0.0086625 0.8854289 0.0 2.0174571 0.1611818 97.1889484 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 12 12 0.0 0.0 62.57 0.0054005 0.0121093 -0.1095559 0.0139573 0.0085584 0.886985 0.0 1.9993638 0.1656772 96.8623109 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 13 13 0.0 0.0 63.02 0.0049211 0.0071284 -0.073441 0.004029 0.0091618 0.8792533 0.0 2.0780739 0.1743854 96.7580093 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 13 13 0.0 0.0 63.2 0.0047461 0.0035599 -0.0842631 0.0025357 0.0086787 0.8815324 0.0 2.141869 0.1674942 97.3210601 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 13 13 0.0 0.0 61.91 0.0046526 0.0028181 -0.1293857 0.0021873 0.0092583 0.8877704 0.0 2.172712 0.1695007 97.5705326 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 14 14 0.0 0.0 63.08 0.004984 0.0027127 -0.2280356 0.0022974 0.0089818 0.8918011 0.0 2.1651491 0.1672641 96.9744457 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 14 14 0.0 0.0 60.84 0.0045694 0.002623 -0.0812666 0.0021491 0.0086009 0.8793212 0.0 2.1990715 0.1679245 97.3369091 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 14 14 0.0 0.0 60.86 0.0042254 0.0025449 0.0163182 0.0019121 0.0082846 0.8788975 0.0 2.2291765 0.1624565 96.7637501 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 14 14 0.0 0.0 61.92 0.0045469 0.0026761 -0.1239122 0.0021059 0.0085035 0.887393 0.0 2.3066218 0.173464 96.9723495 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 15 15 0.0 0.0 61.59 0.0044229 0.0025879 0.0111469 0.0020975 0.008435 0.8793083 0.0 2.3126986 0.1649383 97.1300191 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 15 15 0.0 0.0 61.95 0.0044149 0.0023331 -0.0972312 0.0018334 0.0083863 0.8718323 0.0 2.3375871 0.1694718 97.5318236 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 15 15 0.0 0.0 59.91 0.0050639 0.0025832 -0.3693198 0.0020497 0.0084932 0.8791151 0.0 2.306775 0.1677968 97.3454574 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 15 15 0.0 0.0 62.17 0.0045084 0.0035023 -0.0773151 0.0023249 0.0087669 0.8890874 0.0 2.2919935 0.1702348 97.1188408 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 16 16 0.0 0.0 60.92 0.0045063 0.0027909 -0.0526121 0.0024622 0.0085737 0.8819218 0.0 2.3520542 0.1818567 97.2035231 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 16 16 0.0 0.0 59.4 0.004402 0.0024522 0.1181703 0.0021422 0.0084368 0.8856982 0.0 2.4175245 0.1765546 97.3010545 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 16 16 0.0 0.0 59.23 0.0043568 0.0022329 -0.0020667 0.0020707 0.008347 0.8755849 0.0 2.4582169 0.1704343 96.8856328 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 16 16 0.0 0.0 57.93 0.0041818 0.0021479 0.0085831 0.0016117 0.008196 0.8812493 0.0 2.3620791 0.1578875 96.9553262 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 17 17 0.0 0.0 57.91 0.0043266 0.0021928 -0.1392795 0.0016704 0.0080312 0.8799463 0.0 2.4288425 0.1671761 97.9956282 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 17 17 0.0 0.0 56.78 0.0042368 0.0022554 0.0002347 0.0020173 0.0080582 0.8806387 0.0 2.4484917 0.1656805 97.0472148 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 17 17 0.0 0.0 55.86 0.0042718 0.0020222 -0.0948959 0.0018357 0.0081901 0.8788922 0.0 2.5164359 0.1680998 97.3967066 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 17 17 0.0 0.0 54.45 0.004189 0.0023 -0.0237308 0.0018417 0.0081214 0.8779763 0.0 2.6131005 0.170885 96.6523156 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 17 17 0.0 0.0 55.2 0.0041069 0.0022013 0.0530182 0.001924 0.0080772 0.8794099 0.0 2.6802397 0.169894 97.2306342 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 18 18 0.0 0.0 56.21 0.0041505 0.0021821 -0.0182032 0.0016316 0.0079493 0.8729048 0.0 2.6370019 0.1677411 97.4121858 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 18 18 0.0 0.0 57.06 0.0040611 0.0021064 -0.0105418 0.0016903 0.0076768 0.8810752 0.0 2.7104635 0.1629194 97.1658717 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
