128 0 0 0.0 0.0 15.8 0.169033 0.0038108 -0.8993834 0.7283606 0.1249668 1.2297881 0.0 0.6749638 0.0848123 52.2214958 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 16.64 0.0452991 0.0156071 -0.1510356 0.1357644 0.1069701 1.2112307 0.0 0.5560604 0.1145139 78.894071 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 16.49 0.0252146 0.0163258 0.0819168 0.1229495 0.0633345 1.1585804 0.0 0.6186124 0.1317819 88.5581499 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 16.83 0.0154695 0.0108605 0.337702 0.0976568 0.0434125 1.1119556 0.0 0.6884387 0.1400051 92.5015908 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 16.59 0.010863 0.0075037 0.5727747 0.0754881 0.0313753 1.0743111 0.0 0.7331713 0.1444926 94.9882559 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 16.66 0.0068623 0.0043502 0.7466842 0.0576857 0.0219594 1.0507548 0.0 0.7927262 0.1519664 95.3318297 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 19.17 0.0048999 0.0032648 0.800987 0.0459706 0.0171951 1.0554208 0.0 0.8517851 0.1588888 94.9960573 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 21.52 0.0039093 0.0024403 0.7932164 0.0335302 0.014627 1.0523817 0.0 0.9195179 0.1629112 95.5009257 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 21.74 0.0036539 0.0025374 0.8189645 0.0251911 0.0132272 1.0474909 0.0 0.9769344 0.180955 95.8686881 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 21.4 0.0032046 0.0021233 0.8029605 0.0194677 0.0128175 1.0374345 0.0 1.0445889 0.1699935 96.0095906 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 21.71 0.002959 0.0018035 0.8151275 0.016538 0.0116814 1.0414858 0.0 1.0925049 0.1866992 95.6060148 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 24.81 0.0026447 0.0016546 0.8392481 0.0129529 0.0106273 1.0406686 0.0 1.1675909 0.1898374 95.4931719 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 28.66 0.0028172 0.0019038 0.7983483 0.0094069 0.0107518 1.0238017 0.0 1.2321516 0.1915336 95.8388822 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 28.99 0.0027014 0.0018095 0.7922006 0.0084284 0.0107454 1.0142927 0.0 1.3018266 0.1855954 95.793981 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
