128 0 0 0.0 0.0 14.61 0.3529411 0.0095637 -5.2670439 3.1521446 0.1218134 1.1651272 0.0 1.5037179 0.1017633 67.5741036 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 15.14 0.091823 0.0380091 -0.5743898 0.6447058 0.0892835 1.1295467 0.0 2.190082 0.1534911 89.2067866 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 15.27 0.0378396 0.0221384 0.3429905 0.483938 0.0476858 1.06984 0.0 2.0033835 0.1654621 96.5104723 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 15.04 0.0213435 0.0132499 0.4890956 0.3306995 0.0319727 1.0209329 0.0 1.7968209 0.1664168 98.2270549 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 15.06 0.0149429 0.0089445 0.5316629 0.28637 0.0242003 0.9884282 0.0 1.5616983 0.1741515 98.984805 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 15.02 0.0111832 0.0068179 0.4444361 0.1540619 0.0212244 0.9771421 0.0 1.398538 0.1831387 99.1065537 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 15.67 0.0103333 0.0058046 0.3972196 0.1244106 0.0190194 0.9633963 0.0 1.3768928 0.1885454 99.3219876 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 18.1 0.0095806 0.0055253 0.3130474 0.0899278 0.0187064 0.958293 0.0 1.3021583 0.2032673 99.4451837 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 19.53 0.0095379 0.0059455 0.254808 0.0650212 0.0174602 0.9503923 0.0 1.4334662 0.2086119 99.5368123 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 19.61 0.0087301 0.0056569 0.2238984 0.0519888 0.0179096 0.9443717 0.0 1.5174857 0.2212641 99.5142495 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 19.47 0.009529 0.0056166 0.1714318 0.0363202 0.017521 0.9429311 0.0 1.5818298 0.2275587 99.6254713 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 19.54 0.0094935 0.0054841 0.1505908 0.0353399 0.0180385 0.9238789 0.0 1.7608697 0.2215431 99.5996481 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
