128 0 0 0.0 0.0 59.65 0.3093138 0.0071926 -0.8987527 2.4907203 0.0980095 1.2438233 0.0 0.6657497 0.0703164 48.1998796 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 60.92 0.0727596 0.0222851 -0.0827281 0.4725732 0.0835083 1.2202286 0.0 0.5419781 0.1055364 78.3029851 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 62.06 0.0358981 0.0241347 0.1750725 0.4069749 0.0483344 1.1679034 0.0 0.5937806 0.1281899 87.6209658 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 61.6 0.0228559 0.0156753 0.4021346 0.3004319 0.032656 1.1201597 0.0 0.6336556 0.1431599 92.7482346 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 62.63 0.0159541 0.0121271 0.5993175 0.218383 0.0251455 1.0927189 0.0 0.7018763 0.15224 93.7699047 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 62.61 0.0123099 0.0090001 0.6894932 0.1671505 0.020106 1.0673528 0.0 0.7566359 0.16742 94.4491957 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 2 2 0.0 0.0 63.55 0.0100207 0.0066887 0.7532518 0.123263 0.0172207 1.0509517 0.0 0.8388782 0.1625796 95.0636597 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 63.44 0.0085446 0.0058193 0.7744697 0.0946639 0.0152142 1.0363334 0.0 0.8956879 0.164691 96.0347177 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 61.52 0.007487 0.0048904 0.7791842 0.0696947 0.0137031 1.028156 0.0 0.9503065 0.1673941 96.3205922 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 3 3 0.0 0.0 61.89 0.0066066 0.0043263 0.7683224 0.0491746 0.0127788 1.0301045 0.0 0.9819222 0.1770238 95.8540525 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 3 3 0.0 0.0 63.02 0.006337 0.0042193 0.7419208 0.038498 0.012077 1.0277524 0.0 0.9726076 0.1922896 95.9253353 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
