128 0 0 0.0 0.0 32.08 0.3743408 0.0076543 -5.5752112 3.8073837 0.1252464 1.2370278 0.0 0.596687 0.0766627 49.4736176 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 32.46 0.0896204 0.0287558 -0.4805332 0.6826122 0.1061999 1.2171838 0.0 0.5658031 0.1197913 76.4503443 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 1 1 0.0 0.0 33.42 0.0471851 0.0344773 0.305784 0.7233604 0.0651038 1.161885 0.0 0.6133324 0.1416639 86.7035422 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 33.59 0.0264695 0.020305 0.5626399 0.5381015 0.0397945 1.1348789 0.0 0.6446127 0.1523336 90.0419386 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 33.69 0.0178739 0.0148762 0.535889 0.3223727 0.0293541 1.1233514 0.0 0.6810832 0.1779401 89.8915753 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 33.58 0.0139699 0.0108503 0.5245562 0.2546657 0.0230203 1.0909134 0.0 0.7363103 0.1734293 93.0530294 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 38.52 0.0112015 0.0089228 0.4766804 0.2039082 0.0182068 1.0835968 0.0 0.7446833 0.1908705 92.476717 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 43.16 0.0101757 0.0073252 0.4125944 0.153982 0.0165464 1.0686782 0.0 0.7961746 0.1840788 93.4109678 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 43.68 0.0077366 0.0057022 0.3569448 0.0940402 0.0144462 1.0606486 0.0 0.8297668 0.1909942 94.3664554 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 43.12 0.0079215 0.0057709 0.2745243 0.0736557 0.0145239 1.0403258 0.0 0.8633821 0.1867189 94.8467041 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 42.3 0.0074959 0.0054077 0.2279573 0.055016 0.0131816 1.0215774 0.0 0.8941906 0.1865935 95.4203865 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
