128 0 0 0.0 0.0 41.89 0.1948026 0.0038193 -0.9003971 0.9200092 0.0909747 1.256236 0.0 0.5952348 0.0688175 44.4113215 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 41.89 0.0365427 0.0101493 -0.0196893 0.1531375 0.0886312 1.2319803 0.0 0.5131731 0.1064124 76.3770707 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 1 1 0.0 0.0 42.7 0.0205787 0.01463 0.1650754 0.1270324 0.0540657 1.1731666 0.0 0.590088 0.1365175 87.8374937 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 43.09 0.0110134 0.008573 0.4168035 0.086391 0.0339804 1.1390069 0.0 0.6286706 0.1514923 90.9683733 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 44.5 0.0074283 0.0062923 0.5706695 0.0624521 0.0249129 1.1259959 0.0 0.6831028 0.1742378 90.6347909 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 58.67 0.006752 0.0049118 0.7143293 0.0501193 0.0211664 1.0888606 0.0 0.7656354 0.1649131 93.4711381 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 57.62 0.0053077 0.0040142 0.7185538 0.0361082 0.0177534 1.0672168 0.0 0.8486087 0.1634899 94.558453 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 60.2 0.0047604 0.0032407 0.7487598 0.0293979 0.0160407 1.0429902 0.0 0.885041 0.1620802 95.629239 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 57.54 0.0041116 0.0023077 0.7496507 0.019685 0.0139588 1.0333035 0.0 0.9165666 0.1653572 95.5244401 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 57.79 0.003183 0.0017458 0.7944628 0.0154644 0.012759 1.0371958 0.0 0.9750312 0.1708894 95.3583729 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 55.89 0.0032194 0.0018822 0.7467517 0.0130195 0.01185 1.0329661 0.0 0.9657913 0.1679184 95.2167027 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 55.88 0.0030723 0.0018995 0.7786211 0.010733 0.0112176 1.0340073 0.0 1.0095356 0.1764969 96.0317223 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 54.3 0.002697 0.0015279 0.7921664 0.0082261 0.01058 1.0461733 0.0 1.0473334 0.1991655 95.8050601 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 56.33 0.0026944 0.001572 0.8149502 0.0071434 0.0102534 1.0441733 0.0 1.0989912 0.1925544 94.8665487 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 56.3 0.0025664 0.001414 0.7488453 0.0051938 0.0104348 1.0352526 0.0 1.1155258 0.18773 96.0062028 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 58.46 0.002847 0.0018511 0.6862571 0.0045024 0.0103393 1.018379 0.0 1.1764871 0.1917661 96.2203984 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 2 2 0.0 0.0 59.1 0.0027474 0.0018312 0.6192418 0.003726 0.0105126 1.0136089 0.0 1.2504745 0.1905953 95.99817 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 2 2 0.0 0.0 60.95 0.0025498 0.0016712 0.6988196 0.0041483 0.0097387 1.0091271 0.0 1.2284151 0.1863222 96.5660563 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 3 3 0.0 0.0 60.08 0.0023645 0.0016122 0.5868764 0.002617 0.0098612 1.0151395 0.0 1.2884129 0.1955498 96.115127 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 3 3 0.0 0.0 61.04 0.0025911 0.0017212 0.5637659 0.0023166 0.0099028 1.0025952 0.0 1.3075208 0.1869161 96.8510856 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 3 3 0.0 0.0 61.09 0.0024577 0.0017821 0.572387 0.0024837 0.0096536 0.9983711 0.0 1.3176386 0.1729816 96.6351919 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 4 4 0.0 0.0 61.51 0.0025335 0.0018047 0.4227284 0.0015591 0.0098516 0.9934947 0.0 1.31164 0.1826519 96.8488223 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 5 5 0.0 0.0 61.18 0.0026369 0.0017683 0.4429629 0.0017665 0.0096204 0.9829244 0.0 1.3416011 0.1675768 96.8100402 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 5 5 0.0 0.0 60.82 0.0026401 0.0021089 0.4010135 0.0015811 0.0098055 0.981502 0.0 1.4054395 0.1705905 95.7862731 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 60.34 0.0026583 0.0018225 0.2893573 0.0011852 0.0098315 0.964595 0.0 1.4702875 0.1659527 95.7241519 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 60.24 0.0024903 0.0019042 0.2255048 0.0011297 0.0096625 0.9613945 0.0 1.445081 0.1692022 96.6521441 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 59.73 0.0024883 0.0021073 0.2572288 0.0012638 0.0098362 0.9543792 0.0 1.5475612 0.1688837 96.2061225 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 5 5 0.0 0.0 59.79 0.0025055 0.0021483 0.2191329 0.001221 0.009877 0.9542088 0.0 1.5072808 0.1685471 96.6480369 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 5 5 0.0 0.0 62.16 0.0025832 0.0022287 0.1121336 0.0012679 0.0103854 0.9420321 0.0 1.5182248 0.1731386 96.2235859 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 5 5 0.0 0.0 61.64 0.0025051 0.0019809 0.1240816 0.0009864 0.0094699 0.942631 0.0 1.5677447 0.1723265 96.650334 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 6 6 0.0 0.0 61.43 0.0025937 0.0023536 0.1129538 0.0014101 0.0101163 0.9479481 0.0 1.5427668 0.1781866 96.3457584 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 6 6 0.0 0.0 61.5 0.0027421 0.0021682 0.0547482 0.0012072 0.0098902 0.9294431 0.0 1.621804 0.1763342 96.8067044 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 6 6 0.0 0.0 60.84 0.0028556 0.002288 -0.0223417 0.0010891 0.0098405 0.9274126 0.0 1.62754 0.1745378 96.1783065 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 6 6 0.0 0.0 61.84 0.0025761 0.0018665 0.0321986 0.001182 0.0101409 0.934942 0.0 1.6827026 0.1729417 96.0367484 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 7 7 0.0 0.0 59.28 0.0026867 0.0019053 0.0049098 0.0011002 0.0099659 0.9249865 0.0 1.6346811 0.1748796 96.66366 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 7 7 0.0 0.0 62.84 0.0024666 0.0016801 0.1196878 0.0009594 0.0098145 0.9226677 0.0 1.7701738 0.1659778 96.7806372 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 7 7 0.0 0.0 59.79 0.0025579 0.001603 -0.0413716 0.0008222 0.0099409 0.9212048 0.0 1.7362224 0.1622798 96.1746488 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 7 7 0.0 0.0 61.94 0.0026838 0.0016453 -0.1481355 0.0009501 0.009813 0.9260172 0.0 1.8042266 0.1755186 96.0163134 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 8 8 0.0 0.0 60.27 0.0025303 0.0016428 -0.0216384 0.0008742 0.0094587 0.9417565 0.0 1.7918722 0.1878698 96.2992104 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 8 8 0.0 0.0 62.7 0.0025447 0.0015852 0.0092002 0.0009371 0.0094237 0.9318232 0.0 1.9056283 0.1889745 96.5070883 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 8 8 0.0 0.0 61.64 0.0022599 0.0014136 0.2018932 0.0008129 0.008935 0.9398079 0.0 1.8989926 0.2058399 96.4377968 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 9 9 0.0 0.0 63.06 0.0024812 0.0016063 0.0251195 0.0007605 0.0087925 0.9373569 0.0 1.9252541 0.1988089 96.4269907 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 9 9 0.0 0.0 61.56 0.0021049 0.0013716 0.2267601 0.0007033 0.0088757 0.9453217 0.0 2.0691802 0.2337145 96.7317319 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 9 9 0.0 0.0 61.7 0.0022704 0.0013493 0.0535783 0.0005947 0.0085362 0.9470032 0.0 2.1071406 0.2297843 97.0281823 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 9 9 0.0 0.0 60.73 0.0022489 0.0013855 0.1314425 0.0006565 0.0083343 0.9479137 0.0 2.1310299 0.228997 96.718013 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 9 9 0.0 0.0 61.8 0.0022044 0.0013203 0.1240735 0.0006647 0.0086458 0.9444085 0.0 2.1401359 0.2268317 96.3673589 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 9 9 0.0 0.0 61.43 0.0022513 0.0013889 0.0338186 0.0006211 0.0087002 0.94054 0.0 2.2753279 0.2435722 96.8689528 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 9 9 0.0 0.0 62.11 0.0023884 0.001779 -0.1459734 0.0007324 0.0086453 0.9350953 0.0 2.2971234 0.2286564 96.7472274 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 9 9 0.0 0.0 59.79 0.0022641 0.0014626 -0.0147898 0.0006082 0.0090028 0.9272368 0.0 2.2556566 0.2146715 97.2046283 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 10 10 0.0 0.0 59.02 0.0023589 0.0014343 -0.1296202 0.0006836 0.0086823 0.9144152 0.0 2.2999366 0.1918981 96.888257 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 10 10 0.0 0.0 59.76 0.0024093 0.0012591 -0.1116205 0.0006165 0.0086545 0.9071304 0.0 2.3988099 0.1816637 97.1582521 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 10 10 0.0 0.0 61.53 0.0021974 0.0013896 0.0477828 0.0006264 0.0091459 0.9004553 0.0 2.3724397 0.1664625 97.2227511 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 10 10 0.0 0.0 60.76 0.0023369 0.0014597 -0.0553529 0.0006181 0.0090491 0.8948359 0.0 2.485689 0.1649347 96.7019409 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 10 10 0.0 0.0 61.29 0.0022944 0.0013928 -0.0652822 0.0005211 0.0089697 0.8936189 0.0 2.4514276 0.165452 96.7014291 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 10 10 0.0 0.0 59.07 0.0023277 0.0014001 -0.055262 0.0005431 0.0085695 0.8929835 0.0 2.4266718 0.1598496 96.5737594 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 10 10 0.0 0.0 61.46 0.0023573 0.0013898 -0.0407123 0.0005626 0.0088082 0.8915163 0.0 2.4897712 0.1551224 96.9345808 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 11 11 0.0 0.0 60.32 0.0022334 0.0012785 0.0554404 0.000558 0.0085332 0.8897643 0.0 2.5064422 0.1568854 96.9746847 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 11 11 0.0 0.0 60.76 0.0021821 0.0011664 0.12606 0.0005514 0.0086471 0.8841171 0.0 2.4405228 0.1498524 97.2411411 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 11 11 0.0 0.0 60.11 0.0022384 0.0011889 -0.007139 0.0005547 0.0084968 0.8797856 0.0 2.530081 0.1528523 96.4003871 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 11 11 0.0 0.0 58.26 0.0023349 0.001364 -0.1138048 0.000587 0.0089264 0.8753309 0.0 2.5698457 0.1601227 97.3871886 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 11 11 0.0 0.0 58.37 0.0022896 0.0013952 -0.118624 0.000639 0.0090875 0.8838148 0.0 2.6679539 0.1656203 96.8846562 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 11 11 0.0 0.0 58.07 0.002346 0.0012453 -0.1369241 0.0005497 0.0088428 0.8835768 0.0 2.6779259 0.1635364 97.2092667 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 11 11 0.0 0.0 59.7 0.0022505 0.0012199 -0.074079 0.0005297 0.0091326 0.8889524 0.0 2.7221988 0.169669 96.8728914 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 11 11 0.0 0.0 57.87 0.0025972 0.0013465 -0.4038032 0.0005493 0.0089564 0.8848189 0.0 2.8620239 0.1708779 97.4071354 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 12 12 0.0 0.0 57.8 0.0023064 0.0013568 -0.0795388 0.0005234 0.009087 0.8859073 0.0 2.8551023 0.1670528 97.1279561 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 12 12 0.0 0.0 56.78 0.002345 0.0012222 -0.1288292 0.0005474 0.008937 0.8878778 0.0 2.8083018 0.1610144 96.9515123 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 12 12 0.0 0.0 55.45 0.0022861 0.0012348 -0.0887435 0.0004889 0.0088269 0.8919916 0.0 2.8235719 0.1651573 97.4789529 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 12 12 0.0 0.0 54.23 0.0023182 0.001224 -0.1846314 0.0005055 0.0087662 0.8879774 0.0 2.8990752 0.1718365 97.5154195 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 13 13 0.0 0.0 54.35 0.0023262 0.0012947 -0.1082585 0.0005445 0.0088004 0.8854176 0.0 2.8842327 0.1734071 97.489424 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 13 13 0.0 0.0 56.07 0.0022178 0.0012399 -0.0814531 0.0005 0.0087277 0.890187 0.0 3.028383 0.1743967 97.2777093 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 13 13 0.0 0.0 57.5 0.0022776 0.0011605 -0.1086236 0.0005093 0.0088911 0.8902136 0.0 3.0251217 0.1655682 97.5322617 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 13 13 0.0 0.0 58.78 0.0025173 0.0015421 -0.2711775 0.000662 0.0089817 0.8896463 0.0 3.1205699 0.1741316 96.9675852 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 13 13 0.0 0.0 57.41 0.0024033 0.0013173 -0.11582 0.0005553 0.0090235 0.8832797 0.0 3.0973918 0.1713277 97.0667553 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 13 13 0.0 0.0 59.39 0.0022801 0.0011921 0.0176147 0.0005406 0.0087585 0.8749581 0.0 3.2088689 0.1739153 96.7087421 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 13 13 0.0 0.0 57.12 0.0021969 0.0012327 0.0495709 0.00048 0.0087425 0.8771775 0.0 3.2031801 0.1686948 96.7135188 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 13 13 0.0 0.0 58.77 0.0021965 0.0012065 -0.0555197 0.0005047 0.0087919 0.8733995 0.0 3.1801076 0.1744247 97.0717832 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 13 13 0.0 0.0 58.4 0.0021705 0.001196 -0.0510502 0.0005019 0.0088433 0.8695434 0.0 3.2996808 0.1757174 97.3376225 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 13 13 0.0 0.0 59.13 0.0022839 0.001382 -0.1454283 0.0004938 0.0090434 0.8834167 0.0 3.2261595 0.1783908 97.2847603 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 13 13 0.0 0.0 58.62 0.0022672 0.0011959 -0.1511197 0.0004714 0.008745 0.8693587 0.0 3.3177049 0.1792637 97.4320752 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 14 14 0.0 0.0 59.4 0.0022675 0.0012743 -0.1352948 0.0004826 0.0087669 0.8649978 0.0 3.4870558 0.1872854 97.5009401 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 14 14 0.0 0.0 58.58 0.0023817 0.0013421 -0.2623223 0.0004876 0.0089505 0.8671107 0.0 3.5248633 0.1916206 97.0184363 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 14 14 0.0 0.0 58.71 0.0023416 0.0012464 -0.245013 0.0004391 0.0087363 0.8684276 0.0 3.4949774 0.1844507 97.3978211 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 14 14 0.0 0.0 58.89 0.0021932 0.0012707 -0.1298663 0.00043 0.0087175 0.8691488 0.0 3.3974218 0.1761374 97.2639237 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 14 14 0.0 0.0 59.76 0.0022996 0.0011845 -0.3092052 0.0004132 0.0085884 0.870186 0.0 3.516355 0.1823005 96.9619353 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10880 14 14 0.0 0.0 59.18 0.0021431 0.0012217 -0.183062 0.0004061 0.008851 0.8659045 0.0 3.5861593 0.187451 97.3375975 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11008 14 14 0.0 0.0 60.52 0.0022986 0.0013637 -0.2643664 0.0004342 0.0089137 0.8691784 0.0 3.5095803 0.181505 97.2921075 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11136 15 15 0.0 0.0 58.57 0.0023363 0.0012768 -0.2179051 0.0005065 0.0089282 0.8619547 0.0 3.7224145 0.1844426 97.2585362 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11264 15 15 0.0 0.0 60.33 0.0023328 0.0012396 -0.2839558 0.0004763 0.008931 0.8606292 0.0 3.7320491 0.1853303 97.3352024 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11392 15 15 0.0 0.0 59.06 0.0024223 0.0013431 -0.312086 0.0004398 0.0090555 0.8597827 0.0 3.7731452 0.1885764 97.3307469 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11520 15 15 0.0 0.0 58.58 0.0022057 0.001134 -0.109824 0.0004912 0.0089126 0.8647695 0.0 3.6780059 0.1858455 96.9951916 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11648 15 15 0.0 0.0 59.14 0.0022325 0.0011188 -0.1272483 0.0004861 0.008616 0.862147 0.0 3.9003034 0.1916063 97.2683562 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11776 15 15 0.0 0.0 59.34 0.0021836 0.0011397 -0.0661765 0.0004766 0.0088248 0.8656544 0.0 3.9393209 0.2007633 97.3152776 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11904 16 16 0.0 0.0 57.32 0.002218 0.0011928 -0.1147126 0.0004526 0.008793 0.8551075 0.0 3.9722647 0.1988785 97.4751796 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12032 16 16 0.0 0.0 59.55 0.0022685 0.0012208 -0.2265549 0.0004795 0.0089218 0.8616522 0.0 4.059519 0.194713 97.2581717 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12160 16 16 0.0 0.0 57.84 0.002095 0.0010489 -0.1434088 0.0004172 0.0083101 0.8662263 0.0 4.1499728 0.2066695 96.9189598 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12288 16 16 0.0 0.0 58.36 0.0021323 0.0010593 -0.1722894 0.0004399 0.008133 0.872174 0.0 4.1423555 0.2092543 97.4230308 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12416 16 16 0.0 0.0 56.23 0.0022191 0.0011602 -0.3030264 0.0004185 0.0083927 0.8620648 0.0 4.1557889 0.2068717 97.4119235 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12544 16 16 0.0 0.0 56.41 0.0020981 0.001131 -0.0945968 0.0004481 0.0084548 0.8649725 0.0 4.2321459 0.2162526 97.5341388 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12672 17 17 0.0 0.0 55.18 0.0021987 0.0012062 -0.1465451 0.0004841 0.0086361 0.8576317 0.0 4.2463171 0.2120116 97.5525375 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
